# legacy_path	class	counterparts	symbol_hits	target_evidence	notes
core/state_cache.h	BASENAME	sources/vostok/render/core/state_cache.h;sources/vostok/render/core/dx11/state_cache.h;sources/vostok/render/core/dx11/sources/state_cache.cpp	-	target_evidence=0/0	stubs_in_counterpart=7
core/state_cache_inline.h	UNMAPPED	-	-	target_evidence=0/0	stubs_in_counterpart=0
core/state_descriptor.h	BASENAME	sources/vostok/render/core/dx11/state_descriptor.h;sources/vostok/render/core/dx11/sources/state_descriptor.cpp	-	target_evidence=0/0	stubs_in_counterpart=10
core/state_utils.h	BASENAME	sources/vostok/render/core/state_utils.h;sources/vostok/render/core/dx11/state_utils.h;sources/vostok/render/core/dx11/sources/state_utils.cpp	-	target_evidence=0/0	stubs_in_counterpart=12
core/static_type.h	BASENAME	sources/vostok/render/core/static_type.h;sources/vostok/render/core/dx11/sources/static_type.cpp	static_type.h:1	target_evidence=1/1:static_type	stubs_in_counterpart=0
core/texture_options.h	BASENAME	sources/vostok/render/core/texture_options.h;sources/vostok/render/core/dx11/sources/texture_options.cpp	texture_options.h:1	target_evidence=0/5	stubs_in_counterpart=6
core/texture_slot.h	BASENAME	sources/vostok/render/core/dx11/texture_slot.h	-	target_evidence=0/0	stubs_in_counterpart=0
core/untyped_buffer.h	BASENAME	sources/vostok/render/core/untyped_buffer.h;sources/vostok/render/core/dx11/sources/untyped_buffer.cpp	-	target_evidence=0/0	stubs_in_counterpart=3
core/untyped_buffer_inline.h	UNMAPPED	-	-	target_evidence=0/0	stubs_in_counterpart=0
core/utils.h	BASENAME	sources/vostok/render/core/utils.h;sources/vostok/render/core/dx11/utils.h;sources/vostok/render/core/dx11/sources/utils.cpp	-	target_evidence=0/2	stubs_in_counterpart=3
core/utils_inline.h	UNMAPPED	-	-	target_evidence=0/0	stubs_in_counterpart=0
core/vertex_buffer.h	BASENAME	sources/vostok/render/core/vertex_buffer.h;sources/vostok/render/core/dx11/sources/vertex_buffer.cpp	vertex_buffer.h:1	target_evidence=1/1:vertex_buffer	stubs_in_counterpart=3
core/vertex_buffer_inline.h	UNMAPPED	-	-	target_evidence=0/0	stubs_in_counterpart=0
core/vertex_stream.h	DEAD	-	-	target_evidence=0/1	stubs_in_counterpart=0
core/world.h	BASENAME	sources/vostok/render/world.h;sources/vostok/render/engine/world.h	-	target_evidence=0/0	stubs_in_counterpart=0
core/xs_data.h	BASENAME	sources/vostok/render/core/dx11/xs_data.h	-	target_evidence=0/0	stubs_in_counterpart=0
core/xs_descriptor.h	BASENAME	sources/vostok/render/core/dx11/xs_descriptor.h	xs_descriptor.h:1	target_evidence=1/1:xs_descriptor	stubs_in_counterpart=0
core/sources/backend.cpp	BASENAME	sources/vostok/render/core/backend.h;sources/vostok/render/core/dx11/backend.h;sources/vostok/render/core/dx11/sources/backend.cpp	device.h:1;backend.h:1	target_evidence=2/2:backend,device	stubs_in_counterpart=19
core/sources/backend_handlers.cpp	BASENAME	sources/vostok/render/core/backend_handlers.h;sources/vostok/render/core/dx11/backend_handlers.h;sources/vostok/render/core/dx11/sources/backend_handlers.cpp	device.h:1	target_evidence=3/3:device,memory,utils	stubs_in_counterpart=17
core/sources/com_utils.h	BASENAME	sources/vostok/render/core/dx11/sources/com_utils.h	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/custom_config.cpp	BASENAME	sources/vostok/render/core/custom_config.h;sources/vostok/render/core/dx11/sources/custom_config.cpp	custom_config.h:1	target_evidence=4/4:custom_config,memory,predicate,std	stubs_in_counterpart=29
core/sources/custom_config_value.cpp	BASENAME	sources/vostok/render/core/custom_config_value.h;sources/vostok/render/core/dx11/sources/custom_config_value.cpp	custom_config_value.h:1	target_evidence=2/2:custom_config_value,strings	stubs_in_counterpart=3
core/sources/dds.cpp	SYMBOL	sources/vostok/render/core/dx11/device.h	device.h:1	target_evidence=2/2:device,memory	stubs_in_counterpart=1
core/sources/dds.h	DEAD	-	-	target_evidence=0/1	stubs_in_counterpart=0
core/sources/decl_utils.cpp	BASENAME	sources/vostok/render/core/decl_utils.h;sources/vostok/render/core/dx11/decl_utils.h;sources/vostok/render/core/dx11/sources/decl_utils.cpp	decl_utils.h:2	target_evidence=0/2	stubs_in_counterpart=3
core/sources/device.cpp	BASENAME	sources/vostok/render/core/device.h;sources/vostok/render/core/dx11/device.h;sources/vostok/render/core/dx11/sources/device.cpp	device.h:1	target_evidence=1/1:device	stubs_in_counterpart=14
core/sources/device_caps.cpp	BASENAME	sources/vostok/render/core/dx11/device_caps.h	device_caps.h:1	target_evidence=0/1	stubs_in_counterpart=0
core/sources/effect_compiler.cpp	BASENAME	sources/vostok/render/core/dx11/effect_compiler.h;sources/vostok/render/core/dx11/sources/effect_compiler.cpp	effect_compiler.h:1	target_evidence=1/1:effect_compiler	stubs_in_counterpart=24
core/sources/effect_constant_storage.cpp	BASENAME	sources/vostok/render/core/dx11/effect_constant_storage.h;sources/vostok/render/core/dx11/sources/effect_constant_storage.cpp	effect_constant_storage.h:1	target_evidence=1/1:effect_constant_storage	stubs_in_counterpart=0
core/sources/effect_cook.cpp	BASENAME	sources/vostok/render/core/effect_cook.h;sources/vostok/render/core/dx11/effect_cook.h;sources/vostok/render/core/dx11/sources/effect_cook.cpp	effect_cook.h:1;effect_manager.h:1	target_evidence=4/4:boost,effect_cook,effect_manager,resources	stubs_in_counterpart=6
core/sources/effect_descriptor.cpp	BASENAME	sources/vostok/render/core/effect_descriptor.h;sources/vostok/render/core/dx11/sources/effect_descriptor.cpp	effect_descriptor.h:1	target_evidence=1/1:effect_descriptor	stubs_in_counterpart=4
core/sources/effect_manager.cpp	BASENAME	sources/vostok/render/core/effect_manager.h;sources/vostok/render/core/dx11/effect_manager.h;sources/vostok/render/core/dx11/sources/effect_manager.cpp	effect_loader.h:1;effect_manager.h:1	target_evidence=5/5:boost,effect_loader,effect_manager,effect_manager_call_destructor_predicate,resources	stubs_in_counterpart=22
core/sources/effect_options_descriptor.cpp	BASENAME	sources/vostok/render/core/effect_options_descriptor.h;sources/vostok/render/core/dx11/sources/effect_options_descriptor.cpp	effect_options_descriptor.h:1	target_evidence=2/2:effect_options_descriptor,memory	stubs_in_counterpart=8
core/sources/float4x4b.h	DEAD	-	-	target_evidence=0/1	stubs_in_counterpart=0
core/sources/gpu_timer.cpp	SYMBOL	sources/vostok/render/core/dx11/device.h	device.h:1	target_evidence=1/2:device	stubs_in_counterpart=1
core/sources/include_handler.h	SYMBOL	sources/vostok/render/core/dx11/sources/shader_binary_source_cook.cpp	shader_binary_source_cook.cpp:1	target_evidence=0/2	stubs_in_counterpart=8
core/sources/index_buffer.cpp	BASENAME	sources/vostok/render/core/index_buffer.h;sources/vostok/render/core/dx11/sources/index_buffer.cpp	index_buffer.h:1	target_evidence=1/1:index_buffer	stubs_in_counterpart=3
core/sources/index_stream.cpp	SYMBOL	sources/vostok/render/core/dx11/resource_manager.h	resource_manager.h:1	target_evidence=1/2:resource_manager	stubs_in_counterpart=0
core/sources/manager_common_inline.h	BASENAME	sources/vostok/render/core/dx11/sources/manager_common_inline.h	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/options.cpp	BASENAME	sources/vostok/render/core/options.h;sources/vostok/render/core/dx11/sources/options.cpp	options.h:5	target_evidence=9/9:boost,console_commands,options,render_cc,render_cc_bool	stubs_in_counterpart=31
core/sources/pch.cpp	BASENAME	sources/vostok/render/engine/sources/pch.h;sources/vostok/render/engine/sources/pch.cpp;sources/vostok/render/core/dx11/sources/pch.h;sources/vostok/render/core/dx11/sources/pch.cpp;sources/vostok/render/facade/sources/pch.h;sources/vostok/render/facade/sources/pch.cpp	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/pch.h	BASENAME	sources/vostok/render/engine/sources/pch.h;sources/vostok/render/engine/sources/pch.cpp;sources/vostok/render/core/dx11/sources/pch.h;sources/vostok/render/core/dx11/sources/pch.cpp;sources/vostok/render/facade/sources/pch.h;sources/vostok/render/facade/sources/pch.cpp	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/pix_event_wrapper.cpp	DEAD	-	-	target_evidence=0/1	stubs_in_counterpart=0
core/sources/render_core_dx11.vcproj	UNMAPPED	-	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/render_core_entry_point.cpp	BASENAME	sources/vostok/render/core/dx11/sources/render_core_entry_point.cpp	-	target_evidence=1/1:core	stubs_in_counterpart=2
core/sources/render_core_pc_dx11.vcproj	BASENAME	sources/vostok/render/core/dx11/sources/render_core_pc_dx11.vcproj	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/render_target.cpp	BASENAME	sources/vostok/render/engine/sources/render_target.h;sources/vostok/render/core/render_target.h;sources/vostok/render/core/dx11/render_target.h;sources/vostok/render/core/dx11/sources/render_target.cpp	render_target.h:1;render_target.h:1;resource_manager.h:1	target_evidence=3/3:memory,render_target,resource_manager	stubs_in_counterpart=8
core/sources/res_buffer.cpp	SYMBOL	sources/vostok/render/core/dx11/resource_manager.h	resource_manager.h:1	target_evidence=1/2:resource_manager	stubs_in_counterpart=0
core/sources/res_constant_buffer.cpp	SYMBOL	sources/vostok/render/core/dx11/device.h;sources/vostok/render/core/dx11/resource_manager.h	device.h:1;resource_manager.h:1	target_evidence=2/3:device,resource_manager	stubs_in_counterpart=1
core/sources/res_constant_table.cpp	SYMBOL	sources/vostok/render/core/dx11/resource_manager.h	resource_manager.h:1	target_evidence=2/3:resource_manager,std	stubs_in_counterpart=0
core/sources/res_declaration.cpp	BASENAME	sources/vostok/render/core/dx11/res_declaration.h;sources/vostok/render/core/dx11/sources/res_declaration.cpp	res_declaration.h:2;resource_manager.h:1	target_evidence=3/3:res_declaration,resource_manager,signature_layout_pair	stubs_in_counterpart=4
core/sources/res_effect.cpp	BASENAME	sources/vostok/render/core/res_effect.h;sources/vostok/render/core/dx11/sources/res_effect.cpp	res_effect.h:1;res_pass.h:1;backend.h:1	target_evidence=5/5:backend,effect_manager,res_effect,res_pass,res_shader_technique	stubs_in_counterpart=12
core/sources/res_geometry.cpp	BASENAME	sources/vostok/render/engine/sources/res_geometry.h;sources/vostok/render/core/dx11/res_geometry.h;sources/vostok/render/core/dx11/sources/res_geometry.cpp	res_geometry.h:1;res_geometry.h:1;resource_manager.h:1	target_evidence=3/3:backend,res_geometry,resource_manager	stubs_in_counterpart=4
core/sources/res_gs_hw.cpp	BASENAME	sources/vostok/render/core/dx11/sources/res_gs_hw.cpp	device.h:1	target_evidence=1/1:device	stubs_in_counterpart=1
core/sources/res_input_layout.cpp	BASENAME	sources/vostok/render/core/dx11/res_input_layout.h;sources/vostok/render/core/dx11/sources/res_input_layout.cpp	device.h:1;res_input_layout.h:1;resource_manager.h:1	target_evidence=3/3:device,res_input_layout,resource_manager	stubs_in_counterpart=3
core/sources/res_ps_hw.cpp	BASENAME	sources/vostok/render/core/dx11/sources/res_ps_hw.cpp	device.h:1	target_evidence=1/1:device	stubs_in_counterpart=1
core/sources/res_render_output.cpp	BASENAME	sources/vostok/render/core/res_render_output.h;sources/vostok/render/core/dx11/res_render_output.h;sources/vostok/render/core/dx11/sources/res_render_output.cpp	res_render_output.h:1;resource_manager.h:1	target_evidence=2/2:res_render_output,resource_manager	stubs_in_counterpart=11
core/sources/res_rt.cpp	SYMBOL	sources/vostok/render/core/dx11/resource_manager.h	resource_manager.h:1	target_evidence=1/2:resource_manager	stubs_in_counterpart=0
core/sources/res_sampler_list.cpp	BASENAME	sources/vostok/render/core/res_sampler_list.h;sources/vostok/render/core/dx11/sources/res_sampler_list.cpp	resource_manager.h:1;res_sampler_list.h:1	target_evidence=2/2:res_sampler_list,resource_manager	stubs_in_counterpart=7
core/sources/res_sampler_state.cpp	UNMAPPED	-	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/res_signature.cpp	BASENAME	sources/vostok/render/core/dx11/res_signature.h;sources/vostok/render/core/dx11/sources/res_signature.cpp	res_signature.h:1;resource_manager.h:1	target_evidence=2/2:res_signature,resource_manager	stubs_in_counterpart=2
core/sources/res_state.cpp	BASENAME	sources/vostok/render/core/res_state.h;sources/vostok/render/core/dx11/res_state.h;sources/vostok/render/core/dx11/sources/res_state.cpp	backend.h:1;res_state.h:1;resource_manager.h:1	target_evidence=3/3:backend,res_state,resource_manager	stubs_in_counterpart=4
core/sources/res_texture.cpp	BASENAME	sources/vostok/render/engine/sources/res_texture.h;sources/vostok/render/core/res_texture.h;sources/vostok/render/core/dx11/res_texture.h;sources/vostok/render/core/dx11/sources/res_texture.cpp	device.h:1;res_texture.h:1;resource_manager.h:1	target_evidence=3/3:device,res_texture,resource_manager	stubs_in_counterpart=12
core/sources/res_texture_list.cpp	BASENAME	sources/vostok/render/core/res_texture_list.h;sources/vostok/render/core/dx11/sources/res_texture_list.cpp	res_texture_list.h:1;resource_manager.h:1	target_evidence=2/2:res_texture_list,resource_manager	stubs_in_counterpart=6
core/sources/res_vs_hw.cpp	BASENAME	sources/vostok/render/core/dx11/sources/res_vs_hw.cpp	device.h:1	target_evidence=1/1:device	stubs_in_counterpart=1
core/sources/res_xs.cpp	BASENAME	sources/vostok/render/core/res_xs.h;sources/vostok/render/core/dx11/res_xs.h;sources/vostok/render/core/dx11/sources/res_xs.cpp	backend.h:1;resource_manager.h:1	target_evidence=2/2:backend,resource_manager	stubs_in_counterpart=7
core/sources/resource_manager.cpp	BASENAME	sources/vostok/render/core/resource_manager.h;sources/vostok/render/core/dx11/resource_manager.h;sources/vostok/render/core/dx11/sources/resource_manager.cpp	resource_manager.cpp:2;shader_macros.h:1;device.h:1	target_evidence=9/12:boost,device,effect_manager,memory,resource_manager	stubs_in_counterpart=80
core/sources/sampler_slot.cpp	BASENAME	sources/vostok/render/core/sampler_slot.h;sources/vostok/render/core/dx11/sampler_slot.h	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/sampler_state_descriptor.cpp	BASENAME	sources/vostok/render/core/dx11/sampler_state_descriptor.h	sampler_state_descriptor.h:1	target_evidence=1/1:sampler_state_descriptor	stubs_in_counterpart=0
core/sources/shader_binary_source_cook.cpp	BASENAME	sources/vostok/render/core/shader_binary_source_cook.h;sources/vostok/render/core/dx11/shader_binary_source_cook.h;sources/vostok/render/core/dx11/sources/shader_binary_source_cook.cpp	shader_binary_source_cook.h:1;shader_macros.h:1;resource_manager.h:1	target_evidence=9/9:boost,memory,resource_manager,resources,save_generated_data	stubs_in_counterpart=8
core/sources/shader_binary_source_cook.h	BASENAME	sources/vostok/render/core/shader_binary_source_cook.h;sources/vostok/render/core/dx11/shader_binary_source_cook.h;sources/vostok/render/core/dx11/sources/shader_binary_source_cook.cpp	shader_binary_source_cook.h:2	target_evidence=2/3:conveted_shader_loaded_data,shader_binary_source_cook	stubs_in_counterpart=8
core/sources/shader_constant_buffer.cpp	BASENAME	sources/vostok/render/core/shader_constant_buffer.h;sources/vostok/render/core/dx11/shader_constant_buffer.h;sources/vostok/render/core/dx11/sources/shader_constant_buffer.cpp	device.h:1;shader_constant_buffer.h:1;resource_manager.h:1	target_evidence=3/3:device,resource_manager,shader_constant_buffer	stubs_in_counterpart=4
core/sources/shader_constant_table.cpp	BASENAME	sources/vostok/render/core/shader_constant_table.h;sources/vostok/render/core/dx11/sources/shader_constant_table.cpp	resource_manager.h:1;shader_constant_table.h:1	target_evidence=4/4:math,resource_manager,shader_constant_table,std	stubs_in_counterpart=11
core/sources/shader_declarated_macros.cpp	UNMAPPED	-	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/shader_macros.cpp	BASENAME	sources/vostok/render/core/shader_macros.h;sources/vostok/render/core/dx11/sources/shader_macros.cpp	shader_macros.h:1;options.h:1	target_evidence=4/4:options,shader_macros,shader_macros_dort_predicate,std	stubs_in_counterpart=9
core/sources/state_cache.cpp	BASENAME	sources/vostok/render/core/state_cache.h;sources/vostok/render/core/dx11/state_cache.h;sources/vostok/render/core/dx11/sources/state_cache.cpp	-	target_evidence=0/0	stubs_in_counterpart=7
core/sources/state_descriptor.cpp	BASENAME	sources/vostok/render/core/dx11/state_descriptor.h;sources/vostok/render/core/dx11/sources/state_descriptor.cpp	state_descriptor.h:1	target_evidence=2/2:state_descriptor,state_utils	stubs_in_counterpart=10
core/sources/state_utils.cpp	BASENAME	sources/vostok/render/core/state_utils.h;sources/vostok/render/core/dx11/state_utils.h;sources/vostok/render/core/dx11/sources/state_utils.cpp	-	target_evidence=1/1:crc	stubs_in_counterpart=12
core/sources/static_type.cpp	BASENAME	sources/vostok/render/core/static_type.h;sources/vostok/render/core/dx11/sources/static_type.cpp	-	target_evidence=0/0	stubs_in_counterpart=0
core/sources/texture_converter_cook.cpp	SYMBOL	sources/vostok/render/core/dx11/sources/texture_cook.cpp	texture_cook.cpp:1	target_evidence=0/4	stubs_in_counterpart=6
core/sources/texture_converter_cook.h	SYMBOL	sources/vostok/render/core/dx11/sources/texture_cook.cpp	texture_cook.cpp:1	target_evidence=0/3	stubs_in_counterpart=6
core/sources/texture_cook.cpp	BASENAME	sources/vostok/render/core/texture_cook.h;sources/vostok/render/core/dx11/texture_cook.h;sources/vostok/render/core/dx11/sources/texture_cook.cpp	texture_cook.h:2	target_evidence=2/2:texture_cook,texture_data_resource	stubs_in_counterpart=6
core/sources/texture_cook.h	BASENAME	sources/vostok/render/core/texture_cook.h;sources/vostok/render/core/dx11/texture_cook.h;sources/vostok/render/core/dx11/sources/texture_cook.cpp	texture_options_cooker.h:2;texture_cook.h:2	target_evidence=4/5:texture_cook,texture_data_resource,texture_options_binary_cooker,texture_options_cooker	stubs_in_counterpart=6
